session,run,order,image_path,is_repeat,image_id,repetition_num
1,10,5,/storage/bigdata/NSD_stimulus/train2017/000000287725.jpg,1,162,1
1,10,6,/storage/bigdata/NSD_stimulus/train2017/000000580974.jpg,1,126,2
1,10,7,/storage/bigdata/NSD_stimulus/train2017/000000002755.jpg,1,157,2
1,10,8,/storage/bigdata/NSD_stimulus/train2017/000000095873.jpg,1,164,2
1,10,9,/storage/bigdata/NSD_stimulus/train2017/000000106804.jpg,1,169,1
1,10,10,/storage/bigdata/NSD_stimulus/train2017/000000293272.jpg,1,170,1
1,10,11,/storage/bigdata/NSD_stimulus/train2017/000000574509.jpg,1,160,2
1,10,12,/storage/bigdata/NSD_stimulus/train2017/000000186074.jpg,1,175,1
1,10,13,/storage/bigdata/NSD_stimulus/train2017/000000210693.jpg,1,56,2
1,10,14,/storage/bigdata/NSD_stimulus/train2017/000000234536.jpg,1,78,1
1,10,15,/storage/bigdata/NSD_stimulus/train2017/000000331419.jpg,1,163,2
1,10,16,/storage/bigdata/NSD_stimulus/train2017/000000344880.jpg,1,161,2
1,10,17,/storage/bigdata/NSD_stimulus/train2017/000000470112.jpg,1,166,2
1,10,18,/storage/bigdata/NSD_stimulus/train2017/000000020646.jpg,1,171,2
1,10,19,/storage/bigdata/NSD_stimulus/train2017/000000357805.jpg,1,174,1
1,10,20,/storage/bigdata/NSD_stimulus/train2017/000000535056.jpg,1,184,2
1,10,21,/storage/bigdata/NSD_stimulus/train2017/000000095873.jpg,1,164,1
1,10,22,/storage/bigdata/NSD_stimulus/train2017/000000470112.jpg,1,166,1
1,10,23,/storage/bigdata/NSD_stimulus/train2017/000000517723.jpg,1,172,1
1,10,24,/storage/bigdata/NSD_stimulus/train2017/000000517723.jpg,1,172,2
1,10,25,/storage/bigdata/NSD_stimulus/train2017/000000106804.jpg,1,169,2
1,10,26,/storage/bigdata/NSD_stimulus/train2017/000000357805.jpg,1,174,2
1,10,27,/storage/bigdata/NSD_stimulus/train2017/000000569672.jpg,1,176,2
1,10,28,/storage/bigdata/NSD_stimulus/train2017/000000117531.jpg,1,177,1
1,10,29,/storage/bigdata/NSD_stimulus/train2017/000000480005.jpg,1,185,1
1,10,30,/storage/bigdata/NSD_stimulus/train2017/000000268688.jpg,1,186,2
1,10,31,/storage/bigdata/NSD_stimulus/train2017/000000206433.jpg,1,190,2
1,10,32,/storage/bigdata/NSD_stimulus/train2017/000000569672.jpg,1,176,1
1,10,33,/storage/bigdata/NSD_stimulus/train2017/000000535056.jpg,1,184,1
1,10,34,/storage/bigdata/NSD_stimulus/train2017/000000325302.jpg,1,191,2
1,10,35,/storage/bigdata/NSD_stimulus/train2017/000000311882.jpg,1,182,1
1,10,36,/storage/bigdata/NSD_stimulus/train2017/000000043202.jpg,1,142,1
1,10,37,/storage/bigdata/NSD_stimulus/train2017/000000132528.jpg,1,179,1
1,10,38,/storage/bigdata/NSD_stimulus/train2017/000000534308.jpg,1,189,1
1,10,39,/storage/bigdata/NSD_stimulus/train2017/000000534308.jpg,1,189,2
1,10,40,/storage/bigdata/NSD_stimulus/train2017/000000132528.jpg,1,179,2
1,10,41,/storage/bigdata/NSD_stimulus/train2017/000000481634.jpg,1,180,1
1,10,42,/storage/bigdata/NSD_stimulus/train2017/000000106498.jpg,1,187,1
1,10,43,/storage/bigdata/NSD_stimulus/train2017/000000565921.jpg,1,193,1
1,10,44,/storage/bigdata/NSD_stimulus/train2017/000000137315.jpg,1,194,1
1,10,45,/storage/bigdata/NSD_stimulus/train2017/000000216556.jpg,1,143,1
1,10,46,/storage/bigdata/NSD_stimulus/train2017/000000206433.jpg,1,190,1
1,10,47,/storage/bigdata/NSD_stimulus/train2017/000000325302.jpg,1,191,1
1,10,48,/storage/bigdata/NSD_stimulus/train2017/000000241986.jpg,1,197,2
1,10,49,/storage/bigdata/NSD_stimulus/train2017/000000338018.jpg,1,205,2
1,10,50,/storage/bigdata/NSD_stimulus/train2017/000000462925.jpg,1,234,1
1,10,51,/storage/bigdata/NSD_stimulus/train2017/000000048974.jpg,1,196,1
1,10,52,/storage/bigdata/NSD_stimulus/train2017/000000048974.jpg,1,196,2
1,10,53,/storage/bigdata/NSD_stimulus/train2017/000000415918.jpg,1,200,1
1,10,54,/storage/bigdata/NSD_stimulus/train2017/000000312388.jpg,1,221,2
1,10,55,/storage/bigdata/NSD_stimulus/train2017/000000139605.jpg,1,192,1
1,10,56,/storage/bigdata/NSD_stimulus/train2017/000000416739.jpg,1,203,2
1,10,57,/storage/bigdata/NSD_stimulus/train2017/000000139605.jpg,1,192,2
1,10,58,/storage/bigdata/NSD_stimulus/train2017/000000436508.jpg,1,199,1
1,10,59,/storage/bigdata/NSD_stimulus/train2017/000000436508.jpg,1,199,2
1,10,60,/storage/bigdata/NSD_stimulus/train2017/000000435303.jpg,1,202,2
1,10,61,/storage/bigdata/NSD_stimulus/train2017/000000506270.jpg,1,206,2
1,10,62,/storage/bigdata/NSD_stimulus/train2017/000000172690.jpg,1,201,2
1,11,1,/storage/bigdata/NSD_stimulus/train2017/000000237758.jpg,1,207,2
1,11,2,/storage/bigdata/NSD_stimulus/train2017/000000465199.jpg,1,208,2
1,11,3,/storage/bigdata/NSD_stimulus/train2017/000000521169.jpg,1,210,2
1,11,4,/storage/bigdata/NSD_stimulus/train2017/000000415918.jpg,1,200,2
1,11,5,/storage/bigdata/NSD_stimulus/train2017/000000052250.jpg,1,212,2
1,11,6,/storage/bigdata/NSD_stimulus/train2017/000000433084.jpg,1,220,1
1,11,7,/storage/bigdata/NSD_stimulus/train2017/000000172690.jpg,1,201,1
1,11,8,/storage/bigdata/NSD_stimulus/train2017/000000506270.jpg,1,206,1
1,11,9,/storage/bigdata/NSD_stimulus/train2017/000000336448.jpg,1,211,1
1,11,10,/storage/bigdata/NSD_stimulus/train2017/000000219655.jpg,1,214,1
1,11,11,/storage/bigdata/NSD_stimulus/train2017/000000219655.jpg,1,214,2
1,11,12,/storage/bigdata/NSD_stimulus/train2017/000000433259.jpg,1,218,1
1,11,13,/storage/bigdata/NSD_stimulus/train2017/000000101816.jpg,1,226,2
1,11,14,/storage/bigdata/NSD_stimulus/train2017/000000416739.jpg,1,203,1
1,11,15,/storage/bigdata/NSD_stimulus/train2017/000000338018.jpg,1,205,1
1,11,16,/storage/bigdata/NSD_stimulus/train2017/000000067805.jpg,1,215,1
1,11,17,/storage/bigdata/NSD_stimulus/train2017/000000324650.jpg,1,216,2
1,11,18,/storage/bigdata/NSD_stimulus/train2017/000000312388.jpg,1,221,1
1,11,19,/storage/bigdata/NSD_stimulus/train2017/000000003220.jpg,1,225,2
1,11,20,/storage/bigdata/NSD_stimulus/train2017/000000521169.jpg,1,210,1
1,11,21,/storage/bigdata/NSD_stimulus/train2017/000000098631.jpg,1,219,1
1,11,22,/storage/bigdata/NSD_stimulus/train2017/000000481292.jpg,1,139,1
1,11,23,/storage/bigdata/NSD_stimulus/train2017/000000277697.jpg,1,209,1
1,11,24,/storage/bigdata/NSD_stimulus/train2017/000000324650.jpg,1,216,1
1,11,25,/storage/bigdata/NSD_stimulus/train2017/000000237758.jpg,1,207,1
1,11,26,/storage/bigdata/NSD_stimulus/train2017/000000067805.jpg,1,215,2
1,11,27,/storage/bigdata/NSD_stimulus/train2017/000000269171.jpg,1,227,1
1,11,28,/storage/bigdata/NSD_stimulus/train2017/000000454789.jpg,1,228,2
1,11,29,/storage/bigdata/NSD_stimulus/train2017/000000419468.jpg,1,222,1
1,11,30,/storage/bigdata/NSD_stimulus/train2017/000000166704.jpg,1,231,1
1,11,31,/storage/bigdata/NSD_stimulus/train2017/000000433084.jpg,1,220,2
1,11,32,/storage/bigdata/NSD_stimulus/train2017/000000454789.jpg,1,228,1
1,11,33,/storage/bigdata/NSD_stimulus/train2017/000000003220.jpg,1,225,1
1,11,34,/storage/bigdata/NSD_stimulus/train2017/000000423008.jpg,1,224,1
1,11,35,/storage/bigdata/NSD_stimulus/train2017/000000572505.jpg,1,238,2
1,11,36,/storage/bigdata/NSD_stimulus/train2017/000000510430.jpg,1,111,2
1,11,37,/storage/bigdata/NSD_stimulus/train2017/000000523718.jpg,1,239,2
1,11,38,/storage/bigdata/NSD_stimulus/train2017/000000044138.jpg,1,243,1
1,11,39,/storage/bigdata/NSD_stimulus/train2017/000000166704.jpg,1,231,2
1,11,40,/storage/bigdata/NSD_stimulus/train2017/000000196290.jpg,1,236,1
1,11,41,/storage/bigdata/NSD_stimulus/train2017/000000244279.jpg,1,230,1
1,11,42,/storage/bigdata/NSD_stimulus/train2017/000000281237.jpg,1,245,1
1,11,43,/storage/bigdata/NSD_stimulus/train2017/000000026725.jpg,1,240,1
1,11,44,/storage/bigdata/NSD_stimulus/train2017/000000026725.jpg,1,240,2
1,11,45,/storage/bigdata/NSD_stimulus/train2017/000000410182.jpg,1,232,2
1,11,46,/storage/bigdata/NSD_stimulus/train2017/000000467180.jpg,1,235,2
1,11,47,/storage/bigdata/NSD_stimulus/train2017/000000328777.jpg,1,237,1
1,11,48,/storage/bigdata/NSD_stimulus/train2017/000000496100.jpg,1,242,1
1,11,49,/storage/bigdata/NSD_stimulus/train2017/000000328777.jpg,1,237,2
1,11,50,/storage/bigdata/NSD_stimulus/train2017/000000241986.jpg,1,197,1
1,11,51,/storage/bigdata/NSD_stimulus/train2017/000000535325.jpg,1,246,2
1,11,52,/storage/bigdata/NSD_stimulus/train2017/000000281237.jpg,1,245,2
1,11,53,/storage/bigdata/NSD_stimulus/val2017/000000206025.jpg,1,229,2
1,11,54,/storage/bigdata/NSD_stimulus/train2017/000000336448.jpg,1,211,2
1,11,55,/storage/bigdata/NSD_stimulus/train2017/000000003375.jpg,1,247,2
1,11,56,/storage/bigdata/NSD_stimulus/train2017/000000365103.jpg,1,153,1
1,11,57,/storage/bigdata/NSD_stimulus/train2017/000000543494.jpg,1,38,2
1,11,58,/storage/bigdata/NSD_stimulus/train2017/000000189741.jpg,1,132,2
1,11,59,/storage/bigdata/NSD_stimulus/train2017/000000399862.jpg,1,119,1
1,11,60,/storage/bigdata/NSD_stimulus/train2017/000000406770.jpg,1,31,1
1,11,61,/storage/bigdata/NSD_stimulus/train2017/000000167671.jpg,1,112,1
1,11,62,/storage/bigdata/NSD_stimulus/train2017/000000307316.jpg,1,167,2
1,12,1,/storage/bigdata/NSD_stimulus/train2017/000000234343.jpg,1,58,1
1,12,2,/storage/bigdata/NSD_stimulus/train2017/000000423008.jpg,1,224,2
1,12,3,/storage/bigdata/NSD_stimulus/train2017/000000015954.jpg,1,7,2
1,12,4,/storage/bigdata/NSD_stimulus/train2017/000000480005.jpg,1,185,2
1,12,5,/storage/bigdata/NSD_stimulus/train2017/000000343960.jpg,1,213,2
1,12,6,/storage/bigdata/NSD_stimulus/train2017/000000435303.jpg,1,202,1
1,12,7,/storage/bigdata/NSD_stimulus/train2017/000000237833.jpg,1,178,2
1,12,8,/storage/bigdata/NSD_stimulus/train2017/000000244279.jpg,1,230,2
1,12,9,/storage/bigdata/NSD_stimulus/train2017/000000467180.jpg,1,235,1
1,12,10,/storage/bigdata/NSD_stimulus/train2017/000000020527.jpg,1,17,1
1,12,11,/storage/bigdata/NSD_stimulus/train2017/000000581884.jpg,1,54,2
1,12,12,/storage/bigdata/NSD_stimulus/train2017/000000551246.jpg,1,118,2
1,12,13,/storage/bigdata/NSD_stimulus/train2017/000000561729.jpg,1,22,2
1,12,14,/storage/bigdata/NSD_stimulus/train2017/000000199688.jpg,1,165,1
1,12,15,/storage/bigdata/NSD_stimulus/train2017/000000312472.jpg,1,188,1
1,12,16,/storage/bigdata/NSD_stimulus/train2017/000000287117.jpg,1,51,1
1,12,17,/storage/bigdata/NSD_stimulus/train2017/000000276295.jpg,1,33,1
1,12,18,/storage/bigdata/NSD_stimulus/train2017/000000003375.jpg,1,247,1
1,12,19,/storage/bigdata/NSD_stimulus/train2017/000000531963.jpg,1,217,1
1,12,20,/storage/bigdata/NSD_stimulus/train2017/000000313846.jpg,1,88,1
1,12,21,/storage/bigdata/NSD_stimulus/train2017/000000462925.jpg,1,234,2
1,12,22,/storage/bigdata/NSD_stimulus/train2017/000000311882.jpg,1,182,2
1,12,23,/storage/bigdata/NSD_stimulus/train2017/000000060325.jpg,1,152,1
1,12,24,/storage/bigdata/NSD_stimulus/train2017/000000106498.jpg,1,187,2
1,12,25,/storage/bigdata/NSD_stimulus/train2017/000000135984.jpg,1,108,1
1,12,26,/storage/bigdata/NSD_stimulus/train2017/000000513497.jpg,1,127,1
1,12,27,/storage/bigdata/NSD_stimulus/train2017/000000254396.jpg,1,181,2
1,12,28,/storage/bigdata/NSD_stimulus/train2017/000000269171.jpg,1,227,2
1,12,29,/storage/bigdata/NSD_stimulus/train2017/000000572505.jpg,1,238,1
1,12,30,/storage/bigdata/NSD_stimulus/train2017/000000344880.jpg,1,161,1
1,12,31,/storage/bigdata/NSD_stimulus/val2017/000000206025.jpg,1,229,1
1,12,32,/storage/bigdata/NSD_stimulus/train2017/000000346813.jpg,1,204,1
1,12,33,/storage/bigdata/NSD_stimulus/train2017/000000102357.jpg,1,173,2
1,12,34,/storage/bigdata/NSD_stimulus/train2017/000000231315.jpg,1,110,2
1,12,35,/storage/bigdata/NSD_stimulus/train2017/000000098631.jpg,1,219,2
1,12,36,/storage/bigdata/NSD_stimulus/train2017/000000055303.jpg,1,13,2
1,12,37,/storage/bigdata/NSD_stimulus/train2017/000000535325.jpg,1,246,1
1,12,38,/storage/bigdata/NSD_stimulus/train2017/000000380477.jpg,1,123,2
1,12,39,/storage/bigdata/NSD_stimulus/train2017/000000399862.jpg,1,119,2
1,12,40,/storage/bigdata/NSD_stimulus/train2017/000000277697.jpg,1,209,2
1,12,41,/storage/bigdata/NSD_stimulus/train2017/000000237833.jpg,1,178,1
1,12,42,/storage/bigdata/NSD_stimulus/train2017/000000060325.jpg,1,152,2
1,12,43,/storage/bigdata/NSD_stimulus/train2017/000000028649.jpg,1,156,1
1,12,44,/storage/bigdata/NSD_stimulus/train2017/000000465199.jpg,1,208,1
1,12,45,/storage/bigdata/NSD_stimulus/train2017/000000021408.jpg,1,233,1
1,12,46,/storage/bigdata/NSD_stimulus/train2017/000000561729.jpg,1,22,1
1,12,47,/storage/bigdata/NSD_stimulus/train2017/000000522930.jpg,1,75,1
1,12,48,/storage/bigdata/NSD_stimulus/train2017/000000219484.jpg,1,45,1
1,12,49,/storage/bigdata/NSD_stimulus/train2017/000000065953.jpg,1,32,1
1,12,50,/storage/bigdata/NSD_stimulus/train2017/000000565921.jpg,1,193,2
1,12,51,/storage/bigdata/NSD_stimulus/train2017/000000181026.jpg,1,168,2
1,12,52,/storage/bigdata/NSD_stimulus/train2017/000000214577.jpg,1,93,2
1,12,53,/storage/bigdata/NSD_stimulus/train2017/000000208288.jpg,1,121,1
1,12,54,/storage/bigdata/NSD_stimulus/train2017/000000532055.jpg,1,144,1
1,12,55,/storage/bigdata/NSD_stimulus/train2017/000000105055.jpg,1,28,1
1,12,56,/storage/bigdata/NSD_stimulus/train2017/000000419468.jpg,1,222,2
1,12,57,/storage/bigdata/NSD_stimulus/train2017/000000186074.jpg,1,175,2
1,12,58,/storage/bigdata/NSD_stimulus/train2017/000000184614.jpg,1,37,1
1,12,59,/storage/bigdata/NSD_stimulus/train2017/000000461443.jpg,1,122,2
1,12,60,/storage/bigdata/NSD_stimulus/train2017/000000135326.jpg,1,141,1
1,12,61,/storage/bigdata/NSD_stimulus/train2017/000000577564.jpg,1,60,1
1,12,62,/storage/bigdata/NSD_stimulus/train2017/000000523718.jpg,1,239,1
